content,score,Label
"Hampir tiap minggu antar ortu kontrol. Tiap mau dftr online selalu eror tulisannya ""fitur antrean terintegrasi sedang dlm pengembangan"" tolong sistem nya di benerkan. Sering sekali aplikasi lambat.",2,Negatif
"Awalnya pas buka aplikasi minta di update, dan setelah di update pas dibuka malah muncul notif ga bisa dibuka pada device yang sudah di root, padahal hp gak diapa²in dan gak buka aplikasi apa² selain nge-update aplikais mobile jkn ini. Sangat kecewa dengan pelayanan aplikasi ini.",2,Negatif
"kode verifikasi sama sekali tidak dikirim, solusi dari google disuruh isi pulsa, sebagai developer aplikasi rasanya sangat tidak ada hubungannya antara tidak kode otp dengan pulsa kosong bahkan kartu masa tenggang pun masih bisa menerima otp, disaat penting malah aplikasi tidak bisa diandalkan.",1,Negatif
"Ini kenapa ya aplikasi JKN mobile, masa abis diupdate jd gbs dipake plus jd ada ket ""Demi menjaga keamanan, aplikasi Mobile JKN tidak bisa berjalan pada emulator bla bla bla"". Udah hapus data, uninstal sampe instal lg, trus muncul tulisan tu. Gmn ini????",1,Negatif
"Min kok Aplikasi Mobile JKN kalo di update malah susah buat masuk/Sign in kembali. Padahal udh masukin Email/No Bpjs dan Password yg benar tapi tetep saja tidak bisa masuk. Terus ada bacaan transaksi tidak bisa, silahkan mencoba kembali",2,Negatif
"Aplikasinya sering error, masukan aja kalo verifikasi ga perlu dari sms sampe harus ngepotong pulsa, mau verif jadi susah harus beli pulsa dulu, aplikasi ada biar mempermudah orang untuk mengakses bukan malah merepotkan orang, no HP juga sering ganti kalo verif ke no HP lama ya udah ga ada, harusnya juga ada yg buat login ke No WA agar lebih mudah. Cara agar 1 KK bisa dijadikan 1 akun di mobile jkn gimana ya? Jadi ga perlu repot logout dan login padahal masih 1 KK.",1,Negatif
"Kenapa keluar terus notifikasi UPDATE saat buka aplikasinya padahal sdh TERUPDATE dan di Playstore juga tdk ada tombol update yg muncul, hanya yg ada tombol Uninstal dan Buka, Clear Chace sdh, Uninstall sdh, tapi tetap keluar notifikasi pesan update: ""Jkn Mobile Perlu Harus di Update, Ya atau Tidak. Itu saja yg muncul padahal aplikasi baru saja di instal dr Playstore",1,Negatif
"Aplikasi update nya ribet utk login. Sampai skrg belum berhasil login. Katanya suruh autodebit, saya sudah autodebit dr jaman dahulu kala. Terus autodebit berhasil. Tapi aplikasi tetap gak terbuka. Balik lagi ke menu login. Mendingan kayak dlu deh. 1 email bisa cek 1 keluarga. Ini yg tua2 gak punya no.hp. utk gantik faskes ribet. Terlalu banyak ambil pulsa.",1,Negatif
"Dear IT mobile jkn ,,, Tolong di perbaiki lagi aplikasinya, SMS OTP tidak pernah terkirim ke nomer HP yg di daftarkan.. Hasilnya ngambang gak ada kepastian, di coba beberapa kali tetap gak bisa. Kalo lagi urgensi gak bisa di andalkan.. Makasih",1,Negatif
Ini gimana sih aplikasi nya lemot bgt pdhal sinyal bagus2 aja buka apk apapun lancar . Bikin geregetan loading doang gabisa masuk2! Tolong diperbaiki lagi dong ini kan aplikasi untuk masyarakat sangat penting dan di butuhkan harus bisa sistem nya bisa lebih baik! Masa kalah sma aplikasi yg ga penting2 bgt! Dibikin aplikasi bukannya mempermudah malah mempersulit! Mau ngurus langsung ngantri parah ngurus online malah lemot parah!!,2,Negatif
"Login, reset password susah sekali, berkali² salah, berkali² masuk kode otp sampe habis pulsa, begitu masuk mau ubah data ga bisa juga, ini aplikasi negara untuk publik loh, masa ga bisa hire IT buat upgrade aplikasinya",1,Negatif
"Jelek parah,gak membantu dan gak mempermudah sama sekali,masak gak bisa masuk suruh memperbaharuai terus,udah di perbaharui gak bisa untuk transaksi,trus suruh update lagi,ngabis""in kuota. Maaf ya atas perkataan saya,tapi memang itu yg terjadi.",1,Negatif
"Untuk aplikasi perubahan data yg sekarang lebih susah karena utk regristasi harus memasukan no. hp yg lama. Berbeda dgn yg sebelumnya lebih pasti berhasil walau regnya harus kartu keluarga. Mohon dipermudah, tks",2,Negatif
"Ini fitur nya banyak yang payah, Auto debet yang gagal, masa uang kepotong tapi status pembayarannya tidak berubah. Mau pindah faskes juga susah. Sms verifikasi tidak masuk. Iklannya aja suruh pakai jkn mobile, tapi IT nya bnyak yang gak becus. Semoga bisa segera diperbaiki errornya, tanggapi keluhan keluhan kami. Sangat burukkk.",1,Negatif
"kenapa pas setelah di update minta login ulang dan masukkan password. Diminta masukkan catcha tapi beritanya salah terus, yang bener aja... cuma 4 angka bisa salah gimana masukkinnya. kalo cuma 1 ato 2x sih mungkin salah angka, tapi sampai berkali-kali yang angkanya terlihat jelas... gimana sih aplikasinya😒",1,Negatif
"Heran deh. Saya emang belum pernah daftar, disuruh daftar kan. Ehh keterangannya malah bilang sudah terdaftar di Bpjs. Giliran mau log in malah bilang belum ada yg terdaftar. Kumaha sihhhh, bad bangett sih aplikasinya. Bikin bingung bukan mempermudah",1,Negatif
"Setiap aplikasi ada update harus ikut update kalo ga, aplikasi ga bisa dibuka (buruk sekali) Setelah di update pun aplikasi tidak bisa digunakan, dibuka hanya masuk ke menu utama & blank. Di beberapa perangkat sama saja. (Sangat buruk) Jika tidak siap, lebih baik tidak usah menyuruh user menggunakan aplikasi, semakin merepotkan user dengan performa aplikasi yang Sangat Buruk",1,Negatif
"sangat tdk membantu mlah smakin mempersulit krna data saya hilang stelah di update. Aplikasi jkn sangat tidak profesional sedikit2 update tp aplikasinya gak bisa di pakai untuk apa saya download bukan mempermudah rakyat malah mempersulit , sangat kecewa.",1,Negatif
Ini gimana sih. Saya bulan Oktober ini udh bayar iuran nya. Knpa di status premi nya masih ada tagihan??? Di catatan pembayaran tadi pagi status nya masih PENERIMAAN BANK skrg udh gak ada status untuk pembayaran bulan ini (Oktober) gmna sih. Sya udh bayar lewat lazada dan udh sukses saya bayar dari tgl 4 kmren. Tolong dong ini gmna sih aplikasi nya !!!!,2,Negatif
"Sudah di update masih gk bisa dibuka selalu keluar tulisan Aplikasi Mobile JKN tidak dapat berjalan pada device yang sudah di root. Terus tak hapus Download lagi lah kok sama gk bisa dibuka ada tulisan yg sama. Buang"" paketan data dan memori hp. Aplikasi gak bermutu dan menyusahkan, tolong di perbaiki lagi biar tidak banyak yang KECEWA.",1,Negatif
"Aplikasi gak jelas kaga muncul kode Verifikasi udah berkali kali dan HP di matii nyalain lagi sama aja gak muncul,bukannya mempermudah malah di persulit kalo misal aplikasinya belum sempurna jangan di update versinya kaya begini contohnya...",1,Negatif
"Membingungkan,selalu saja eror dan muncul tulisan 'tidak bisa berjalan pada emulator'padahal sudah update,lantas untuk ap kalau tidak bisa kami gunakan,sudah berbagai cara juga dicoba hasilnya tetap gak bisa,server di rumah sakitpun normal tp ttap gak bisa.",1,Negatif
"Duh kalo belum siap dengan apk jangan dulu deh👎. Beneran ribet, buat update nmor telp butuh waktu berjam-jam, udah dftar tapi katanya sudah pernah didaftarkan (padahal blum pernah sama sekali), coba login dengan tekan lupa password, udah diubah pass eh malah gabisa jg, sampai tunggu dulu 180 detik, gitu aja terus beulang-ulang, belum lagi verifikasi no telp berbayar, beulang2 kali tapi ga bisa juga. Login pake NIK malah dibilang nik tidak terdaftar gimanasih, kan KATANYA data sdah terintegrasi.",1,Negatif
"tidak bisa verifikasi no hp dan juga scan wajah toleh ke kiri tetep gak bisa bisa.... ini yang ngeluhin seluruh warga Indonesia, mohon di perbaiki, jangan asal bikin aplikasi yg habisin anggaran pajak negara",1,Negatif
"Gmn mau daftar, setiap app dikeluarkan melalui home untuk melihat kode verif di email/pesan, selalu kembali buka dri halaman awal lagi. Otomatis kode pun tidak berlaku lgi. Gmn mau daftar klo App kalian setiap ditekan tombol home untuk melihat kode, malah ke refresh halaman awal. Web Pandawa kalian pun sama, selalu merefresh kebagian awal jika menekan tombol home. Aneh. Buang2 pulsa saja👏",1,Negatif
"Akun ke logout, mau login g bisa. Pke nik, nomor kartu bpjs, pke biometrik juga g bisa. Muncul pop up password tidak sesuai standarisasi bpjs, malah suruh lupa password, padahal password sebelumnya udah strong. Parah nih apk nya. Databasenya ke reset atau gimana sampe harus ganti password? Minta tolong maintenance apknya,banyak bugnya",1,Negatif
"saya mau ganti faskes untuk anak saya tidak bisa , notifnya ""transaksi belum dapat diproses, silahkan coba beberapa saat lagi"". Bagi saya sangat mengganggu sekali, apa karena ada data ganda yang satu sudah dinonaktifkan bpjs tapi tidak dihapus oleh bpjs dan yang satu masih aktih dengan nama yang sama, tolong perbaiki bugnya",1,Negatif
"Ternyata bukan cuma saya, hampir semua ulasan terbaru memberi 1* pada apk ini. 3 minggu lalu buka apk ini, ternyata disuruh login ulang, stelah login, password tdk diterima, coba verifikasi pakai kode OTP, kodenya pun selalu datang ketika waktu tunggu sudah berakhir (otomatis kode OTP hangus) dan berkali2 kejadian sama terulang sampai habis pulsa banyak. Coba peruntungan lewat CHIKA pun hasil nya ttp nihil, karna cuma diputar trs olehnya. Padahal pakai versi terbaru. benar2 sungguh mengecewakan",1,Negatif
"Daftar baru pakai nomer telfon 8org beda kok gabisa, pdhl nomernya blm pernah digunakan, tp tulisannya selalu sudah digunakan,padahal sudah berhasil verifikasi email, tp nomer telfon harus diisi dan tidak bisa. Harusnya kl sdh opsional tidak harus mengisi nomer telfon untuk verifikasi, percuma namanya!",2,Negatif
Sangat bikin kecewa sebaiknya sistem nya lebih di tingkatkan lagi. Saya daftar bpjs tetapi selalu terjadi error dan ketika sudah bisa nomor nik saya malah tidak bisa padahal sebelum nya ok ok aja,1,Negatif
"Aplikasi tolol ga jelas, minta kode OTP aja sampe 5x percobaan loh, udah nunggu nya lama, tolong lah di perbaiki lagi kalo emang belum bisa maksimal dalam hal mempermudah masyarakat buat apa bikin Aplikasi kalo Aplikasi nya juga sering eror, gangguan, dll.",1,Negatif
"Udah berhasil daftar malah aplikasi nya lemot ku kira signal hp nya eror, padahal signal handphone bagus, jaringan juga full, sampai coba pakai wifi kantor juga tetep sama.. tolong ya diperbaiki lagi, jangan apa-apa semuanya daftar online lewat aplikasi tapi aplikasi nya bobrok.. bukannya membantu menyelesaikan masalah malah tambah bikin masalah!! bikin Emosi aja!!",1,Negatif
"Apk ini bukan mempermudah, tapi mempersulit, lebih baik ngantri tapi jelas, daripada harus menikmati apk gk guna ini, proses lama, lemot, cari data masyarakat aja gk bisa dan lama.dan saya tanya ke kantor harus melalui online, Sangat kecewa yang buat apk ini, terlau rendah tingkat IT nya :) makasih",1,Negatif
"Semoga aplikasi nya membaik, sehingga memudahkan bagi masyarakat yang membutuhkan. Pada saat mendaftarkan nomor, malah kode verifikasi otp tidak muncul-muncul. Tapi verifikasi email nya bisa. Tidak ada kendala dalam jaringan atau apalah, coba di gunakan aplikasi nya di HP teman atau saudara juga kendala nya sama saja. Padahal lagi berada di situasi yang sangat membutuhkan.",1,Negatif
"Sudah log in selang satu bulan demi alasan keamanan disuruh log in ulang, Padahal password-nya ga bisa yang sederhana harus banyak variasinya, bikin susah kalau ga dicatat pass nya, Kenapa ga dibikin fitur ga usah log out otomatis saja, ga semua rakyat indo udah melek teknologi, Pas masuk ke fitur lupa sandi malah captcha salah terus padahal udah bener aja masukkan caotchanya, tolong ini aplikasi bener2 dibutuhkan buat kondisi darurat, jangan karena bug malah bikin susah aja, Sederhanakan",1,Negatif
"Tolong developer aplikasi ini, buatlah opsi kode verifikasi itu jangan hanya lewat sms, sekarang sudah bisa kirim otp via WA. Tolong lah saya sudah coba daftar dari 6 bulan lalu sampai sekarang masalah tetap sama di bagian input nomor Handphone tidak ada kode yg di kirim via SMS. TOLONG SEGERA PERBAIKI!!!!",1,Negatif
"Tidak dapat digunakan, Terlalu ribet, Padahal udah bisa buka kemarin skr ga bisa digunakan lg, Katanya ""demi menjaga keamanan aplikasi mobile tidak bisa berjalan pada emulator dan dengan kondisi device tidak di root"" Apa maksudnya ga paham saya, Semoga ada solusinya",1,Negatif
Qo tiap mau masukin email sudah barhasil di verifikasi tapi pas mau di klik simpan ga bisa bisa..padahal sudah bisa daftar...pas semenjak di update terbaru malah jadi ga bisa simpan email...ini sudah update versi terbaru,4,Positif
"Baru reinstal langsung minta upgrade,, habis di upgrade malah gabisa dibuka krn chapta ga keluar cuman bentuk gambar rusak, di refresh ga ngaruh apa2, dicoba keluarkan trus buka lagi jg sama... boleh minta tlg kalo sudah ada niatan membuat untuk memudahkan, supaya bs diopeni/dirawat dg seharusnya biar bener2 manfaat. Bukankah dapet bintang banyak dan dapet feedback bagus jg sebuah kepuasan tersendiri? begitu jg sebaliknya...",1,Negatif
"Perubahan lokasi faskes harusnya di kasih tau terlebih dahulu ada keterangannya setiap tanggal 1 dibulan berikutnya untuk updatenya dilokasi tersebut, bukan hanya perubahannya selang 3 bulan saja. Dan itu terlalu lama banget klo tiap tgl 1. Jika sakitnya diawal bulan harus nunggu bulan 1 gitu ya.. tidak flexibel dan masih ribet..",1,Negatif
Kenapa dengan aplikasi JKN ini kok tidak bisa digunakan selalu muncul PIN kita sudah memasukkan PIN dengan benar tpi masih saja tetap nggak bisa padahal koneksi internet bagus dan baik kenapa di aplikasinya OFFLINE!!! TOLONG SEGERA DIPERBAIKI!!!!!!,2,Negatif
"Niat bikin aplikasi gak? Ini loadingnya kayak maen ps2 jaman dulu. Tiap buka menu apapun, loadingnya sampe bermenit menit. Kirain internet saya yang lambat, saya coba putar yutub lancar, ternyata ni aplikasinya, parah. Ampun dah.",2,Negatif
"Sistem autodebet merugikan, masa saya bulan ini ke debet 2X. Pihak bpjs bilang ngirim data 1 kali ke pihak bank, pihak bank bilang hanya mendebet sesuai data yg dikirim bpjs. Refund kgak bisa, saldo di akumulasi di bulan depan. Anda bisa menjamin gak di bulan2 berikutnya tidak akan terjadi seperti ini lagi ? Validasi datanya di check dong, rekonnya tuh di jalanin. Adehhhh",1,Negatif
"Dulu fine2 aja ini aplikasi. Skrg malah rumit. Di suruh masukin pin salah terus padahal pin nya bener, udah gitu klik lupa sandi eh malah verifikasi nya ga pernah muncul di SMS padahal nomer bener. Di HP suami masih bisa di buka ini aplikasi, tpi di HP saya sama sekali ga bisa. Tulisan nya tidak bisa berjalan di emulator atau apa meren. Tolong admin perbaiki lgi aplikasi ini biar nyaman di gunakan, apalagi skrg RS harus lewat aplikasi ini terus. Jdi saya sering kendala di apk ini🙏",1,Negatif
"Kenapa aplikasi nya selalu tidak bisa di gunakan? Saya sudah daftar dan buat akun lalu beberapa jam kemudian ketika ingin mengantri di poli gigi malaha tertulis ""demi menjaga keamanan, aplikasi mobile JKN tidak bisa berjalan pada emulator atau perangkat yang telah d8 lakukan root"" ini gimana tolong",1,Negatif
"Ini ko mlh jadi susah ya,,aplikasi jkn mobile ini,,mau daptar aja,udah masuk data,udah keluar pulsa buat perivikasi,eh ujung""nya eh ga bisa,karena data ga bisa di lanjut,memang ini aplikasi ga bisa membantu,,ga seperti yg pertama,,mudah.",1,Negatif
"Abis diupdate muncul notice ""smartphone telah di root, aplikasi tak bisa di buka"". Gak pernah root ini hape, cuman pernah bootloop gara-gara overload data yang tersimpan. Kalo gini berasa dipersulit saja. Tolong segera di fix tuh notice root.",1,Negatif
"Tidak bisa reset password, selalu muncul warning ""captcha yang anda masukkan salah"" padahal sudah sesuai dengan captcha yang ada. Kalian itu kerjanya gimana, udah dikasih anggaran banyak masih aja hasilnya mengecewakan, dear developer. Sekelas mobile jkn yg notabene aplikasi penting kok masih belum matang sempurna, haduuuhhh mengecewakan. Mohon perhatiannya bapakk",1,Negatif
"Saya ga bisa login, sudah berapa kali saya coba. Bahkan saya install ulang juga ga bisa login. Setelah pilih finpay sebagai auto debit dan berhasil bukan nya kehalaman dashboard malah layar item terus. Maksa bener harus auto debit, kalo emang mau harus nya lengkap dong pilihan bank atau ewallet nya. Terimakasih",4,Positif
admin update aplikasi yg terbaru penambahan fitur jadwal operasi sama ketersediaan kamar. aplikasinnya jadi berat lama loadingnnya. mohon disederhanakan atau ga ada pilihan aplikasi yg lebih ringan. mungkin ada penambahan fitur mode ringannya. terimakasih.,4,Positif
"Susah amat mau login nya mending balik ke versi sebelum nya lebih gampang karna ketika lupa password kode otp masuk ke email, ini sudah di lupa password masukin no hp malah bilangnya pulsa tidak mencukupi...tolong diperbaiki secepatnya dari pada rating terjun bebas makin banyak yg kasih bintang 1.",1,Negatif
"Sdh pernah daftar, kmren2 sudah bisa login. Tiba2 pas buka app lgi dibilang blm terdaftar. Tagihan mah jalan terus. Telat didenda. Klo ada perlu dipakai susahnya gak ketulungan. Semua keluhan dijawab dg template sama, semacam doang. Bikin app kek gak diurus, kek masa bodo yg penting bayar tuh tagihan.. kadang suka berasa ngadepin tukang palak!",1,Negatif
